partition,bvid,text,label
学习区,learn_3,老师讲得很清楚终于懂了同感#1000,
生活区,life_5,标题党无语同感#2142,
学习区,learn_3,这个公式太痛苦同感#1158,
学习区,learn_2,讲解细节很到位同感#988,
生活区,life_4,节奏太慢有点烦姐妹们#1844,
学习区,learn_5,终于把公式理解了同感#2323,
生活区,life_4,内容太水了没用第74遍看#1820,
学习区,learn_1,这个公式太痛苦打卡83#83,
生活区,life_3,感觉不太真实确实#1404,0
生活区,life_5,真的很放松姐妹们#2318,
学习区,learn_3,例题很经典收获很多期末人破防#1270,
学习区,learn_5,老师讲得很清楚终于懂了哈哈#2115,
生活区,life_3,这个视频太治愈了第45遍看#1209,1
生活区,life_4,真的很放松哈哈#1697,
学习区,learn_1,复习效率太低了三连了#404,
生活区,life_1,有点尴尬打卡34#325,0
生活区,life_4,内容有趣支持三连了#1890,
生活区,life_3,画面好看点赞弹幕护体#1369,
学习区,learn_4,这个公式太痛苦期末人破防#1518,
生活区,life_1,看完心情变好了打卡66#454,0
学习区,learn_3,复习效率太低了哈哈#1096,
学习区,learn_1,作业好多真的累弹幕护体#449,
学习区,learn_2,这节课效率很高确实#592,
生活区,life_1,剪辑有点乱救命#129,
生活区,life_2,看着很舒服姐妹们#747,
生活区,life_2,真的很放松三连了#879,
生活区,life_3,这个视频太治愈了期末人破防#1466,
学习区,learn_4,这个公式太痛苦弹幕护体#1575,
学习区,learn_4,复习效率太低了打卡50#1990,
生活区,life_1,好喜欢这种日常确实#142,
生活区,life_4,这种分享很真实第3遍看#1943,
生活区,life_2,这种分享很真实第29遍看#902,
生活区,life_3,这种分享很真实打卡13#1371,
生活区,life_5,这种分享很真实哈哈#2254,
学习区,learn_2,这节课效率很高姐妹们#903,
学习区,learn_4,讲得有点快跟不上打卡27#1967,
学习区,learn_2,学不会有点烦三连了#657,
学习区,learn_3,思路很清晰适合复习哈哈#1104,
学习区,learn_4,这个方法太有用了收藏确实#1599,
生活区,life_2,好喜欢这种日常弹幕护体#816,
学习区,learn_3,复习效率太低了第61遍看#1128,
生活区,life_1,生活感满满很温暖哈哈#319,
生活区,life_4,快乐就是这么简单打卡94#1840,
生活区,life_3,内容有趣支持哈哈#1090,
学习区,learn_2,思路很清晰适合复习打卡45#918,
生活区,life_4,内容有趣支持第79遍看#1825,
学习区,learn_3,终于把公式理解了姐妹们#1241,
生活区,life_5,看着很舒服确实#2149,1
学习区,learn_4,复习效率太低了打卡18#1861,
学习区,learn_5,知识点总结很完整打卡74#2402,1
学习区,learn_1,复习效率太低了同感#267,0
学习区,learn_5,这个公式太痛苦三连了#2169,
生活区,life_3,这种分享很真实期末人破防#1242,
生活区,life_4,生活感满满很温暖三连了#1904,
学习区,learn_4,太难了完全听不懂第96遍看#1745,
生活区,life_3,评论区吵起来了哈哈#1048,
生活区,life_4,有点无聊看不下去第58遍看#1901,0
生活区,life_4,内容太水了没用救命#1758,
学习区,learn_2,例题很经典收获很多第91遍看#576,
学习区,learn_3,学不会有点烦姐妹们#1176,0
学习区,learn_1,知识点总结很完整姐妹们#452,1
生活区,life_2,画面好看点赞打卡55#928,
学习区,learn_2,这个方法太有用了收藏同感#834,
学习区,learn_3,这个知识点让我崩溃姐妹们#1184,0
学习区,learn_5,学不会有点烦姐妹们#2147,0
学习区,learn_4,知识点总结很完整弹幕护体#1879,
生活区,life_2,看着很舒服弹幕护体#565,1
生活区,life_5,真的很放松期末人破防#2355,
学习区,learn_1,老师讲得很清楚终于懂了同感#251,1
生活区,life_4,看着很舒服第17遍看#1763,1
生活区,life_2,看完心情变好了同感#893,1
生活区,life_5,标题党无语三连了#2170,
学习区,learn_1,学不会有点烦同感#12,
生活区,life_3,节奏太慢有点烦打卡64#1228,
生活区,life_3,看着很舒服确实#1233,
生活区,life_4,看完没什么收获哈哈#1614,
学习区,learn_3,学会了感谢分享第54遍看#1121,
生活区,life_4,节奏太慢有点烦确实#1658,0
学习区,learn_5,看到题目就迷茫弹幕护体#2006,
学习区,learn_2,备考压力好大想哭确实#994,0
生活区,life_1,内容太水了没用确实#212,0
生活区,life_1,看完没什么收获确实#227,
生活区,life_4,内容有趣支持姐妹们#1644,
生活区,life_4,这个视频太治愈了弹幕护体#1788,
生活区,life_4,真的很放松同感#1913,
学习区,learn_2,复习效率太低了打卡70#846,
生活区,life_2,这种分享很真实打卡85#958,
生活区,life_4,感觉不太真实打卡77#1823,
学习区,learn_2,思路很清晰适合复习同感#825,1
生活区,life_4,生活感满满很温暖哈哈#1845,
学习区,learn_4,终于把公式理解了同感#1816,1
生活区,life_5,标题党无语期末人破防#2090,
生活区,life_3,标题党无语姐妹们#1158,0
学习区,learn_5,作业好多真的累姐妹们#2125,
生活区,life_1,画面好看点赞三连了#201,
学习区,learn_4,终于把公式理解了三连了#1551,
生活区,life_4,感觉不太真实第73遍看#1819,
学习区,learn_3,学不会有点烦确实#1331,
生活区,life_2,好喜欢这种日常确实#911,
学习区,learn_2,讲解细节很到位同感#504,
生活区,life_3,体验一般确实#1378,0
生活区,life_3,快乐就是这么简单第27遍看#1482,1
学习区,learn_2,这节课效率很高三连了#602,
生活区,life_5,看着很舒服弹幕护体#2240,
学习区,learn_4,终于把公式理解了同感#1831,1
学习区,learn_2,讲解细节很到位哈哈#845,
学习区,learn_3,讲得有点快跟不上弹幕护体#1398,0
生活区,life_5,看着很舒服哈哈#2395,
学习区,learn_4,学会了感谢分享哈哈#1693,
学习区,learn_1,越学越焦虑三连了#56,
生活区,life_1,内容有趣支持哈哈#351,
学习区,learn_1,作业好多真的累同感#453,
生活区,life_1,看着很舒服打卡49#437,
学习区,learn_2,例题很经典收获很多期末人破防#860,
生活区,life_1,节奏太慢有点烦期末人破防#169,0
生活区,life_5,有点无聊看不下去救命#2379,
学习区,learn_5,终于把公式理解了哈哈#2353,
学习区,learn_1,看到题目就迷茫同感#461,
生活区,life_2,生活感满满很温暖确实#812,
学习区,learn_2,看到题目就迷茫第20遍看#893,
生活区,life_3,好喜欢这种日常弹幕护体#1215,
学习区,learn_4,例题很经典收获很多姐妹们#1616,
生活区,life_1,生活感满满很温暖弹幕护体#301,
学习区,learn_1,学不会有点烦打卡4#295,
生活区,life_3,这个视频太治愈了救命#1141,
学习区,learn_1,这个知识点让我崩溃弹幕护体#190,
生活区,life_2,好喜欢这种日常哈哈#551,
学习区,learn_3,学会了感谢分享确实#1023,1
生活区,life_3,画面好看点赞救命#1114,
学习区,learn_1,终于把公式理解了打卡67#164,
生活区,life_1,真的很放松姐妹们#412,1
学习区,learn_2,这个公式太痛苦弹幕护体#542,
生活区,life_4,内容有趣支持同感#1924,
生活区,life_1,这种分享很真实救命#248,1
生活区,life_5,评论区吵起来了哈哈#2064,
生活区,life_3,节奏太慢有点烦三连了#1062,
生活区,life_1,画面好看点赞打卡27#124,1
生活区,life_4,有点无聊看不下去救命#1748,
生活区,life_4,内容有趣支持确实#1745,
学习区,learn_2,学会了感谢分享同感#525,1
生活区,life_1,这个视频太治愈了三连了#331,
学习区,learn_3,太难了完全听不懂姐妹们#1036,
生活区,life_5,感觉不太真实哈哈#2081,
生活区,life_4,画面好看点赞确实#1859,
生活区,life_4,看完心情变好了期末人破防#1994,1
学习区,learn_4,这个公式太痛苦同感#1661,
学习区,learn_1,备考压力好大想哭三连了#469,
学习区,learn_1,这个公式太痛苦姐妹们#5,0
生活区,life_5,节奏太慢有点烦确实#2180,0
学习区,learn_5,思路很清晰适合复习同感#2479,
生活区,life_4,这个视频太治愈了救命#1966,
学习区,learn_3,备考压力好大想哭打卡74#1044,0
生活区,life_5,有点尴尬哈哈#2369,
生活区,life_1,真的很放松期末人破防#395,1
学习区,learn_2,学不会有点烦救命#510,
生活区,life_4,好喜欢这种日常弹幕护体#1987,
生活区,life_4,快乐就是这么简单姐妹们#1860,
学习区,learn_3,学会了感谢分享哈哈#1103,
学习区,learn_3,终于把公式理解了打卡14#1178,
学习区,learn_5,这个方法太有用了收藏打卡40#2368,1
生活区,life_4,有点无聊看不下去姐妹们#1940,0
学习区,learn_5,讲得有点快跟不上弹幕护体#2419,0
学习区,learn_4,看到题目就迷茫同感#1656,0
生活区,life_5,体验一般打卡95#2035,
学习区,learn_3,讲解细节很到位三连了#1410,
生活区,life_4,这种分享很真实救命#1928,
生活区,life_5,有点无聊看不下去救命#2485,
学习区,learn_2,思路很清晰适合复习第12遍看#788,
学习区,learn_4,这个方法太有用了收藏期末人破防#1591,
生活区,life_1,看完心情变好了哈哈#231,
生活区,life_5,标题党无语确实#2239,
生活区,life_3,这种分享很真实姐妹们#1161,
学习区,learn_4,讲得有点快跟不上三连了#1760,
学习区,learn_1,这个公式太痛苦弹幕护体#243,
生活区,life_5,看完心情变好了弹幕护体#2220,
学习区,learn_5,越学越焦虑三连了#2242,0
生活区,life_3,看完心情变好了期末人破防#1441,
学习区,learn_2,讲得有点快跟不上姐妹们#768,
生活区,life_5,剪辑有点乱哈哈#2156,
生活区,life_1,剪辑有点乱哈哈#489,
学习区,learn_5,讲得有点快跟不上同感#2362,
学习区,learn_3,太难了完全听不懂三连了#1119,0
学习区,learn_5,学会了感谢分享哈哈#2142,
生活区,life_1,好喜欢这种日常哈哈#291,
学习区,learn_1,备考压力好大想哭弹幕护体#21,
学习区,learn_4,这个知识点让我崩溃第21遍看#1670,
学习区,learn_2,知识点总结很完整确实#977,
生活区,life_4,内容有趣支持打卡75#1918,
生活区,life_4,体验一般救命#1500,
生活区,life_4,看完心情变好了期末人破防#1731,
学习区,learn_2,终于把公式理解了姐妹们#693,
生活区,life_5,看完没什么收获同感#2361,
生活区,life_1,这个视频太治愈了打卡12#400,1
生活区,life_1,这个视频太治愈了同感#484,
学习区,learn_2,看到题目就迷茫确实#894,
学习区,learn_4,学不会有点烦弹幕护体#1926,
学习区,learn_1,复习效率太低了期末人破防#68,
生活区,life_1,这个视频太治愈了三连了#83,
学习区,learn_1,备考压力好大想哭期末人破防#425,1
生活区,life_1,标题党无语救命#370,
学习区,learn_5,备考压力好大想哭确实#2330,
生活区,life_1,好喜欢这种日常打卡59#156,1
学习区,learn_2,这个方法太有用了收藏哈哈#758,
学习区,learn_2,作业好多真的累打卡10#689,
生活区,life_4,内容有趣支持救命#1715,
学习区,learn_1,例题很经典收获很多救命#335,
学习区,learn_3,看到题目就迷茫确实#1014,0
生活区,life_2,内容有趣支持姐妹们#752,1
学习区,learn_5,例题很经典收获很多同感#2298,
生活区,life_3,生活感满满很温暖救命#1111,1
学习区,learn_2,备考压力好大想哭救命#650,
生活区,life_2,感觉不太真实确实#936,
生活区,life_2,好喜欢这种日常打卡3#779,1
学习区,learn_5,例题很经典收获很多同感#2219,
生活区,life_3,真的很放松救命#1431,
学习区,learn_3,备考压力好大想哭确实#1479,
学习区,learn_4,学不会有点烦哈哈#1921,
学习区,learn_1,作业好多真的累打卡77#174,0
学习区,learn_4,作业好多真的累期末人破防#1953,
学习区,learn_1,学会了感谢分享救命#437,
学习区,learn_1,备考压力好大想哭哈哈#16,
学习区,learn_5,讲解细节很到位第81遍看#2409,
学习区,learn_1,讲解细节很到位三连了#386,
生活区,life_5,看着很舒服哈哈#2175,1
生活区,life_2,好喜欢这种日常弹幕护体#858,
学习区,learn_1,学不会有点烦哈哈#213,
生活区,life_2,感觉不太真实救命#535,
学习区,learn_3,这个公式太痛苦第35遍看#1102,
生活区,life_4,这种分享很真实期末人破防#1751,
生活区,life_2,这种分享很真实哈哈#798,
学习区,learn_1,讲解细节很到位三连了#380,
学习区,learn_4,复习效率太低了三连了#1721,
生活区,life_4,好喜欢这种日常三连了#1712,
生活区,life_3,看完心情变好了姐妹们#1093,
生活区,life_2,标题党无语打卡96#581,
学习区,learn_4,例题很经典收获很多三连了#1653,
学习区,learn_1,备考压力好大想哭救命#411,
学习区,learn_3,这节课效率很高三连了#1218,
生活区,life_1,看着很舒服救命#194,
生活区,life_3,这个视频太治愈了弹幕护体#1058,1
学习区,learn_3,讲得有点快跟不上姐妹们#1217,
学习区,learn_5,复习效率太低了弹幕护体#2236,
生活区,life_1,生活感满满很温暖救命#328,
学习区,learn_5,这个方法太有用了收藏期末人破防#2364,
学习区,learn_5,这个公式太痛苦第17遍看#2248,
生活区,life_1,标题党无语打卡31#419,
生活区,life_3,看着很舒服三连了#1041,
生活区,life_4,真的很放松打卡89#1932,
生活区,life_4,体验一般救命#1698,
学习区,learn_5,越学越焦虑打卡22#2253,
生活区,life_2,生活感满满很温暖同感#615,
生活区,life_5,看完心情变好了姐妹们#2247,
学习区,learn_3,作业好多真的累救命#1132,0
学习区,learn_1,越学越焦虑姐妹们#201,0
学习区,learn_2,这个方法太有用了收藏打卡75#948,
学习区,learn_1,复习效率太低了确实#322,
生活区,life_2,画面好看点赞哈哈#778,
学习区,learn_5,老师讲得很清楚终于懂了确实#2384,1
生活区,life_2,感觉不太真实弹幕护体#934,
学习区,learn_5,讲解细节很到位确实#2360,
学习区,learn_2,看到题目就迷茫打卡69#748,
学习区,learn_2,复习效率太低了姐妹们#506,
学习区,learn_3,这节课效率很高姐妹们#1303,
生活区,life_3,感觉不太真实同感#1424,
生活区,life_2,内容太水了没用同感#645,
学习区,learn_3,思路很清晰适合复习救命#1082,
学习区,learn_1,复习效率太低了确实#389,0
生活区,life_2,画面好看点赞确实#996,
生活区,life_5,好喜欢这种日常救命#2160,
生活区,life_4,有点无聊看不下去三连了#1765,0
学习区,learn_5,太难了完全听不懂确实#2455,0
学习区,learn_5,备考压力好大想哭第44遍看#2469,
生活区,life_5,画面好看点赞同感#2026,
学习区,learn_2,思路很清晰适合复习同感#562,
生活区,life_5,真的很放松第16遍看#2441,1
生活区,life_1,画面好看点赞期末人破防#415,
生活区,life_4,真的很放松第20遍看#1766,1
生活区,life_5,快乐就是这么简单确实#2319,
